University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,Study_Efficiency,Academic_Risk_Score,Time_Management_Score,Cluster
2020,1,22,2019,0,10,0,0,2,1,0,1,1,8,0,2,0,0,1,1,2,12,4,0,1,1,2.11,0,3.39,132,68000,1.0,9.8,-6,2
2020,1,25,2019,0,11,0,0,1,2,0,1,1,2,2,21,0,0,1,1,4,8,4,1,0,2,2.51,0,3.57,136,68000,0.3333333333333333,7.9,-1,1
2020,1,22,2019,0,9,0,0,3,2,1,1,1,3,1,2,0,0,0,23,2,12,4,1,0,1,2.22,0,3.38,100,68000,1.0,9.8,0,1
2021,0,20,2020,0,8,0,0,2,2,0,1,1,2,2,9,1,0,0,6,3,8,4,0,0,1,1.86,0,2.91,88,68000,0.6666666666666666,10.1,0,1
2021,0,22,2021,0,9,0,0,1,1,0,1,0,8,1,20,0,0,0,1,1,8,2,1,1,1,1.87,0,2.95,100,68000,0.5,8.0,-7,2
2022,0,21,2021,0,8,1,0,5,2,1,1,1,3,1,52,0,0,1,6,2,8,4,0,0,1,2.88,0,3.91,88,68000,1.6666666666666667,4.8,2,0
2020,0,23,2018,0,10,0,0,3,3,1,1,1,6,2,65,1,1,0,48,1,8,4,0,1,1,1.91,0,3.1,123,70000,0.75,6.5,-3,2
2021,0,20,2020,0,8,0,0,3,3,1,1,1,2,2,2,0,0,0,39,2,19,3,0,1,1,1.81,0,2.9,101,70000,0.75,9.8,1,1
2022,1,20,2020,0,6,0,0,2,2,0,1,1,2,2,26,1,0,1,39,2,19,4,0,1,2,1.72,0,2.8,80,70000,0.6666666666666666,8.4,0,1
2021,0,20,2020,0,9,0,0,1,1,0,1,1,3,2,41,0,0,1,48,2,16,3,0,0,1,1.56,0,2.63,70,70000,0.5,5.9,-2,0
2021,0,24,2021,0,6,0,0,1,1,0,1,1,4,1,2,0,0,0,39,2,16,4,1,1,2,2.23,0,3.39,98,70000,0.5,9.8,-3,2
2022,0,21,2021,0,6,0,0,2,1,0,1,1,3,2,2,1,0,1,23,2,12,3,0,0,1,2.67,0,3.74,70,70000,1.0,10.8,-1,1
2022,0,19,2022,0,3,0,0,4,3,1,1,1,4,2,30,0,0,0,48,2,16,3,0,0,2,1.65,0,2.87,35,70000,1.0,7.0,0,1
2021,0,20,2020,0,9,0,0,2,1,1,1,1,6,0,55,0,0,1,19,2,16,3,0,1,1,2.44,0,3.88,23,71000,1.0,4.5,-4,2
2022,1,20,2021,0,6,0,0,4,2,0,1,1,3,2,35,1,0,0,23,4,12,2,1,1,1,1.56,0,2.63,70,74000,1.3333333333333333,7.5,1,1
2020,0,21,2019,0,10,0,0,6,2,0,1,1,4,2,45,0,0,0,23,4,12,3,0,0,2,2.21,0,3.21,116,75000,2.0,5.5,2,0
2020,1,20,2020,0,11,0,0,1,3,0,1,1,3,2,2,0,0,0,23,1,12,3,0,0,1,2.61,0,3.68,136,75000,0.25,9.8,-2,1
2021,0,24,2019,0,10,0,0,3,3,0,1,1,2,1,2,0,0,1,1,2,8,3,0,0,1,2.41,0,3.5,116,76000,0.75,9.8,1,1
2021,0,20,2020,0,9,0,0,2,3,1,1,1,3,0,2,1,0,0,6,2,8,4,1,1,1,1.57,0,2.66,100,76000,0.5,10.8,-1,1
2021,1,20,2020,0,9,1,0,4,1,0,1,1,2,0,2,1,0,1,19,2,8,3,1,0,1,2.73,0,3.8,100,76000,2.0,10.8,2,1
2020,1,22,2020,0,9,0,0,2,1,0,1,1,2,0,2,1,0,1,23,4,12,2,0,1,2,2.87,0,3.93,100,76000,1.0,10.8,0,1
2022,1,20,2021,0,5,0,0,3,2,1,1,1,3,2,2,0,0,0,23,3,12,4,0,0,1,1.56,0,2.66,71,76000,1.0,9.8,0,1
2022,1,25,2018,0,6,0,0,3,2,1,1,1,8,0,2,0,0,0,39,3,19,4,0,0,2,2.87,0,3.98,143,77000,1.0,9.8,-5,2
2021,1,23,2019,0,8,0,0,3,1,1,1,1,7,0,54,0,0,0,19,1,8,4,0,0,1,1.79,0,2.85,104,77000,1.5,4.6,-4,2
2019,1,21,2019,0,10,1,0,7,3,1,1,1,3,0,2,0,0,0,39,2,19,4,0,1,1,2.88,0,3.93,139,77000,1.75,9.8,4,1
2020,0,22,2019,0,9,0,0,4,2,0,1,1,2,2,2,1,0,0,1,1,8,3,0,0,2,2.78,0,3.84,120,77000,1.3333333333333333,10.8,2,1
2021,0,22,2020,0,6,1,0,1,1,1,1,1,4,1,64,0,0,0,6,3,12,3,1,1,2,2.36,1,3.19,70,77000,0.5,3.6,-3,0
2020,0,21,2020,0,7,0,0,3,2,0,1,1,4,2,2,0,0,1,19,3,16,4,0,1,1,2.03,0,3.15,65,78000,1.0,9.8,-1,1
2018,0,25,2018,0,11,1,0,5,3,0,1,1,1,1,43,1,0,1,1,4,16,4,1,0,1,2.83,0,3.9,143,79000,1.25,6.7,4,0
2020,0,20,2019,0,7,1,0,5,3,0,1,1,4,0,2,0,0,0,23,1,19,4,1,1,1,2.44,0,3.78,88,79000,1.25,9.8,1,1
2021,1,20,2020,0,7,0,0,5,3,0,1,1,5,2,20,0,0,1,48,3,19,4,0,1,1,1.66,0,2.99,97,79000,1.25,8.0,0,1
2019,1,21,2018,0,10,0,1,6,4,0,1,1,3,0,45,0,0,0,6,2,19,4,1,1,1,2.54,0,3.76,126,80000,1.2,5.5,3,0
2020,0,22,2019,0,11,1,0,2,1,1,1,1,4,2,65,0,0,0,39,1,12,4,0,1,1,2.79,0,3.59,125,80000,1.0,3.5,-2,0
2019,1,20,2019,0,11,0,0,2,1,0,1,1,6,1,42,1,1,1,6,2,12,3,0,0,1,1.55,0,2.67,144,80000,1.0,8.8,-4,2
2021,1,21,2020,0,8,0,0,4,2,0,1,1,2,0,2,1,0,0,23,2,8,4,0,1,2,1.25,0,2.57,101,80000,1.3333333333333333,10.8,2,1
2020,0,20,2020,0,10,0,0,4,2,0,1,1,2,0,2,0,0,0,23,2,12,4,0,0,3,2.56,0,3.61,131,80000,1.3333333333333333,9.8,2,1
2022,1,20,2021,0,8,0,0,4,1,0,1,1,3,2,2,1,0,0,23,1,12,4,1,1,1,2.64,0,3.7,99,81000,2.0,10.8,1,1
2020,1,20,2020,0,10,1,0,3,2,0,1,1,7,0,43,0,0,0,6,2,8,2,1,1,2,1.45,0,2.67,142,82000,1.0,5.7,-4,2
2020,1,21,2018,0,10,0,0,3,2,0,1,1,3,1,36,0,0,0,39,3,19,3,0,0,2,1.56,0,2.87,133,85000,1.0,6.4,0,0
2022,0,21,2021,0,6,1,0,6,2,0,1,1,5,2,36,0,0,1,39,5,19,3,0,1,1,2.1,0,3.37,86,85000,2.0,6.4,1,0
2022,0,20,2022,0,3,0,0,2,1,1,1,0,3,2,28,0,0,0,1,1,12,2,0,1,1,2.1,0,3.28,77,85000,1.0,7.2,-1,1
2021,0,20,2020,0,10,0,0,2,2,1,1,1,2,2,2,1,0,1,1,4,8,2,0,1,1,1.54,0,2.64,137,86000,0.6666666666666666,10.8,0,1
2019,1,24,2019,0,10,0,0,1,3,0,1,1,2,1,45,1,1,1,39,1,16,3,1,1,2,2.39,0,3.43,45,87000,0.25,8.5,-1,1
2020,0,21,2020,0,8,0,0,4,3,1,1,1,2,0,45,0,0,0,6,3,19,2,0,1,1,2.51,0,3.87,103,87000,1.0,5.5,2,0
2020,1,21,2020,0,11,1,0,2,2,0,1,1,1,1,44,0,0,0,19,2,8,4,1,0,1,2.81,0,3.89,143,87000,0.6666666666666666,5.6,1,0
2021,0,20,2020,0,9,0,0,2,1,0,1,1,2,0,53,0,0,1,39,1,19,4,0,0,1,2.45,0,3.54,117,88000,1.0,4.7,0,0
2021,1,20,2021,0,8,0,0,3,1,0,1,1,3,2,2,1,0,0,1,2,8,4,1,1,2,2.66,0,3.72,98,88000,1.5,10.8,0,1
2020,0,21,2019,0,9,1,0,6,1,0,0,1,4,2,45,0,0,1,39,1,19,3,1,1,2,2.04,0,3.23,100,89000,3.0,5.5,2,0
2021,1,21,2020,0,8,0,0,4,2,1,1,1,6,0,2,0,1,0,48,2,16,4,1,0,1,2.29,0,3.56,100,89000,1.3333333333333333,11.8,-2,2
2021,1,20,2020,0,8,0,0,4,2,0,1,1,7,0,53,0,0,1,19,3,16,4,0,1,1,2.55,0,3.77,137,89000,1.3333333333333333,4.7,-3,2
2018,1,22,2017,0,11,1,0,4,2,0,1,1,2,0,2,0,0,1,39,3,19,4,1,0,2,2.9,0,3.89,135,90000,1.3333333333333333,9.8,2,1
2019,1,25,2018,0,11,0,0,3,2,0,1,1,3,2,2,0,0,0,48,2,16,3,1,0,1,2.34,0,3.42,143,90000,1.0,9.8,0,1
2020,1,21,2019,0,10,0,0,3,2,1,1,1,4,0,2,0,0,1,6,2,8,2,0,1,1,2.08,0,3.11,138,90000,1.0,9.8,-1,1
2021,0,20,2020,0,9,0,0,3,1,1,1,1,10,0,2,0,0,1,23,3,12,2,0,1,1,2.51,0,3.5,130,90000,1.5,9.8,-7,2
2022,0,21,2021,0,5,0,0,4,1,1,1,1,8,2,2,0,0,0,19,3,16,4,0,1,1,2.13,0,3.33,107,90000,2.0,9.8,-4,2
2019,1,25,2018,0,11,0,0,2,1,0,1,1,2,2,10,0,1,0,6,1,8,4,0,0,1,1.43,0,2.56,143,91000,1.0,11.0,0,1
2022,0,20,2020,0,4,0,0,2,3,0,1,1,3,2,2,1,0,0,39,1,19,2,1,1,1,1.26,0,2.33,59,93000,0.5,10.8,-1,1
2021,0,20,2020,0,9,0,0,2,3,0,1,1,3,0,26,1,0,1,23,4,12,4,0,0,1,1.56,0,2.6,130,95000,0.5,8.4,-1,1
2020,1,23,2019,0,10,0,0,2,3,0,1,1,1,1,2,0,0,0,39,4,19,4,0,0,1,1.75,0,2.81,137,98000,0.5,9.8,1,1
2019,1,25,2018,0,11,0,0,2,1,0,1,1,7,1,2,0,0,0,39,3,16,2,1,1,1,1.76,0,2.87,144,100000,1.0,9.8,-5,2
2021,1,21,2019,0,5,0,0,6,2,1,1,1,4,2,2,1,0,1,6,2,8,4,1,0,1,1.34,0,2.53,96,100000,2.0,10.8,2,1
2020,1,21,2019,0,8,0,0,5,3,0,1,1,4,0,2,0,0,1,39,3,19,4,0,0,1,2.91,0,3.95,119,100000,1.25,9.8,1,1
2020,1,22,2019,0,10,0,0,2,3,1,1,1,2,2,16,1,0,0,23,4,12,3,1,1,2,2.46,0,3.52,140,100000,0.5,9.4,0,1
2021,0,20,2020,0,5,0,0,3,1,0,1,1,7,2,36,0,0,0,6,3,16,3,0,0,1,1.67,0,2.98,75,100000,1.5,6.4,-4,2
2023,0,20,2021,0,2,1,0,2,4,0,1,1,2,2,2,0,0,1,39,3,12,3,1,1,2,2.66,1,2.66,12,100000,0.4,9.8,0,1
2018,1,24,2018,0,10,0,0,1,3,1,1,1,3,0,32,1,0,0,1,2,8,4,1,1,0,2.65,0,3.68,140,110000,0.25,7.8,-2,1
2022,1,20,2020,0,6,0,0,2,1,0,1,1,5,2,2,0,0,0,23,4,12,4,0,1,1,2.8,0,3.91,77,110000,1.0,9.8,-3,2
2021,0,20,2020,0,8,0,0,5,3,0,1,1,6,2,2,0,0,0,23,1,12,2,1,1,1,1.46,0,2.67,101,110000,1.25,9.8,-1,2
2021,0,21,2020,0,10,0,0,2,3,0,1,1,2,2,54,1,0,0,39,4,19,4,0,0,1,1.67,0,2.73,134,110000,0.5,5.6,0,0
2022,1,20,2021,0,6,0,0,3,3,0,1,1,3,0,29,1,0,0,1,1,8,4,1,0,1,1.35,0,2.58,77,114000,0.75,8.1,0,1
2021,1,21,2020,0,7,0,0,3,1,0,1,1,2,0,43,0,0,0,48,2,16,3,0,1,1,2.56,0,3.66,88,115000,1.5,5.7,1,0
2022,0,19,2022,0,3,0,0,1,1,1,1,1,5,0,2,0,0,0,6,3,19,4,0,1,1,2.67,0,3.78,32,115000,0.5,9.8,-4,2
2022,0,20,2020,0,5,0,0,2,2,0,1,1,1,0,13,0,0,1,19,2,8,4,1,0,1,2.56,0,3.61,68,116000,0.6666666666666666,8.7,1,1
2020,1,25,2019,0,10,0,0,2,3,0,1,1,2,2,51,1,0,0,23,2,12,4,0,0,1,2.67,0,3.75,140,117000,0.5,5.9,0,0
2022,1,20,2021,0,6,0,0,3,3,0,1,1,2,1,2,0,0,1,48,1,16,3,0,0,1,2.46,0,3.55,89,120000,0.75,9.8,1,1
2020,1,24,2019,0,10,0,0,1,2,0,1,1,3,2,48,1,0,1,23,2,12,2,1,1,1,1.44,0,2.65,136,123000,0.3333333333333333,6.2,-2,0
2020,0,24,2019,0,11,0,0,3,2,0,1,1,1,1,2,0,0,0,48,4,16,3,1,0,1,2.53,0,3.62,143,128000,1.0,9.8,2,1
2019,0,25,2019,0,11,0,0,2,2,0,1,1,5,1,2,0,0,0,39,3,16,4,1,1,1,2.79,0,3.88,141,130000,0.6666666666666666,9.8,-3,2
2021,0,20,2020,0,9,1,0,3,1,0,1,1,3,2,2,1,0,1,48,4,16,4,1,1,1,2.75,0,3.82,103,130000,1.5,10.8,0,1
2022,1,21,2021,0,6,0,0,1,3,0,1,1,2,0,2,1,0,0,39,4,19,2,1,1,2,1.68,0,2.73,88,130000,0.25,10.8,-1,1
2022,0,20,2021,0,5,0,0,4,1,1,1,1,2,2,42,1,0,1,39,4,16,2,0,1,1,1.67,0,2.77,58,130000,2.0,6.8,2,0
2020,1,20,2020,0,10,1,0,2,2,0,1,1,3,0,49,0,0,1,48,4,16,3,0,0,1,1.76,0,2.8,122,134000,0.6666666666666666,5.1,-1,0
2021,0,25,2019,0,10,0,0,4,2,1,1,1,4,0,2,0,0,1,23,2,12,3,0,0,1,2.88,0,3.9,139,135000,1.3333333333333333,9.8,0,1
2020,1,20,2020,0,11,0,0,2,1,0,1,1,3,1,2,1,0,0,23,2,12,4,0,0,1,2.54,0,3.61,143,135000,1.0,10.8,-1,1
2021,0,22,2020,0,9,0,0,4,2,0,1,1,1,0,2,1,1,0,6,2,8,2,1,1,1,1.76,0,2.82,121,135000,1.3333333333333333,12.8,3,1
2020,1,21,2020,0,8,0,0,3,2,0,1,1,2,2,2,0,0,0,1,2,8,4,1,1,2,2.54,0,3.64,97,135000,1.0,9.8,1,1
2019,1,25,2018,0,11,0,0,3,2,0,1,1,2,2,2,0,0,1,23,1,12,4,1,1,1,1.54,0,2.68,143,144000,1.0,9.8,1,1
2021,0,21,2020,0,9,0,0,2,1,0,1,1,2,2,10,0,0,0,19,2,8,3,1,0,2,1.46,0,2.5,119,144000,1.0,9.0,0,1
2019,1,22,2019,0,11,1,0,6,3,0,1,1,7,0,2,0,0,0,6,4,8,4,0,1,1,2.91,0,3.97,141,150000,1.5,9.8,-1,2
2021,0,20,2020,0,9,0,0,3,3,1,1,1,3,0,2,0,0,0,23,2,12,3,1,0,1,1.8,0,2.89,116,155000,0.75,9.8,0,1
2021,0,20,2020,0,8,1,0,5,2,0,1,1,3,2,2,0,0,0,48,4,16,3,1,0,1,2.78,0,3.8,89,158000,1.6666666666666667,9.8,2,1
2021,0,21,2021,0,5,1,0,3,2,0,1,1,8,0,34,0,0,1,39,2,16,4,1,1,1,1.65,0,2.56,64,165000,1.0,6.6,-5,2
2020,0,22,2019,0,8,1,0,2,1,0,1,1,4,0,2,0,0,0,39,2,19,4,1,1,1,2.32,0,3.87,113,170000,1.0,9.8,-2,2
2020,0,25,2019,0,11,0,0,3,3,1,1,1,1,0,10,0,0,0,23,2,12,3,0,0,1,1.57,0,2.63,143,170000,0.75,9.0,2,1
2021,0,20,2020,0,8,1,0,3,3,0,1,1,3,2,2,1,0,0,1,4,8,4,1,1,1,2.85,0,3.93,100,190000,0.75,10.8,0,1
2020,1,21,2020,0,10,0,0,3,2,0,1,1,1,2,35,0,0,0,23,4,12,2,0,1,1,2.74,0,3.84,137,190000,1.0,6.5,2,0
2020,0,22,2020,0,7,0,0,3,2,0,1,1,7,2,2,0,1,0,48,3,19,4,1,0,1,2.13,0,3.03,107,235000,1.0,11.8,-4,2
2021,0,20,2021,0,5,1,0,6,2,0,1,1,1,0,2,0,0,0,39,4,19,4,1,1,1,2.91,0,3.91,81,250000,2.0,9.8,5,1
2019,0,25,2018,0,11,0,0,3,3,0,1,1,2,2,2,1,0,0,6,1,8,4,0,0,1,1.43,0,2.49,143,255000,0.75,10.8,1,1
2019,1,25,2017,0,11,0,0,2,1,0,1,0,5,1,51,0,0,0,23,3,8,3,0,1,1,1.98,0,2.89,145,300000,1.0,4.9,-3,2
2020,1,23,2019,0,9,1,0,1,2,0,1,1,5,1,2,0,0,1,48,1,8,3,0,1,1,2.91,0,3.89,103,10000,0.3333333333333333,9.8,-4,2
2020,0,22,2019,0,11,1,0,2,1,0,1,1,3,2,61,0,0,1,39,1,8,4,0,1,1,2.5,0,3.48,128,25000,1.0,3.9,-1,0
2023,0,21,2022,0,2,0,0,5,5,0,1,1,5,2,2,0,0,0,39,3,16,4,1,1,1,2.85,0,3.65,28,25000,0.8333333333333334,9.8,0,2
2020,0,24,2019,0,9,0,0,5,1,0,1,1,6,1,55,0,0,0,23,2,12,4,1,1,2,2.2,1,3.5,60,28000,2.5,4.5,-1,2
2020,1,25,2019,0,10,1,0,3,1,1,1,1,5,0,65,0,0,1,23,3,16,3,1,0,1,2.48,0,3.48,105,30000,1.5,3.5,-2,2
2020,0,23,2019,0,10,0,0,4,1,0,1,1,3,2,64,0,0,0,23,2,12,4,0,0,1,2.87,0,3.93,138,30000,2.0,3.6,1,0
2022,1,22,2020,0,5,1,0,2,2,0,1,0,4,2,65,0,0,1,39,2,12,4,0,1,1,2.56,0,3.35,54,30000,0.6666666666666666,3.5,-2,0
2021,0,20,2020,0,7,0,0,4,2,0,1,1,7,2,2,0,0,1,1,1,12,3,0,1,1,2.31,0,3.45,109,30000,1.3333333333333333,9.8,-3,2
2018,1,25,2018,0,11,0,0,3,1,0,1,1,3,1,2,0,1,1,6,2,8,2,0,1,1,2.45,0,3.56,143,32000,1.5,11.8,0,1
2022,0,19,2021,0,7,0,0,4,2,1,1,1,5,2,55,0,0,1,1,2,12,3,1,1,2,2.09,0,3.34,100,34000,1.3333333333333333,4.5,-1,2
2019,1,24,2018,0,11,0,0,3,2,0,1,1,3,2,32,1,0,0,6,2,8,4,1,1,2,2.45,0,3.55,144,37000,1.0,7.8,0,1
2020,0,20,2020,0,11,0,0,2,2,1,1,1,3,2,38,0,0,0,6,4,8,2,0,1,1,2.67,0,3.77,143,37000,0.6666666666666666,6.2,-1,0
2022,1,21,2021,0,6,0,0,2,2,0,1,1,3,0,14,0,0,1,6,3,8,4,0,0,2,1.89,0,2.97,97,37000,0.6666666666666666,8.6,-1,1
2021,0,20,2020,0,8,0,0,2,2,1,1,0,3,1,35,0,0,0,48,4,16,2,1,1,1,2.67,0,3.74,90,38000,0.6666666666666666,6.5,-1,0
2022,0,22,2021,0,5,1,0,2,2,0,1,1,2,2,18,1,0,0,6,2,8,4,0,0,1,2.74,0,3.8,68,39000,0.6666666666666666,9.2,0,1
2018,0,22,2017,0,10,0,0,3,2,1,1,1,8,0,55,1,0,1,39,2,19,4,0,1,1,1.61,0,2.88,123,40000,1.0,5.5,-5,2
2018,0,24,2018,0,11,0,0,4,2,0,1,1,2,2,51,1,1,0,6,4,8,3,0,0,1,2.54,0,3.63,144,40000,1.3333333333333333,7.9,2,1
2020,1,21,2020,0,10,0,0,2,3,0,1,1,3,2,44,1,0,1,6,2,8,3,0,0,1,1.46,0,2.55,139,40000,0.5,6.6,-1,0
2020,1,20,2020,0,10,1,0,2,2,0,1,1,2,2,2,0,0,0,23,4,12,3,0,0,1,2.65,0,3.79,138,40000,0.6666666666666666,9.8,0,1
2021,0,21,2020,0,9,0,0,3,2,1,1,1,3,0,17,0,0,0,1,2,8,4,1,0,1,1.88,0,2.92,124,42000,1.0,8.3,0,1
2022,0,21,2021,0,6,1,0,2,1,0,1,1,3,0,43,1,0,1,39,1,19,2,1,1,3,2.77,0,3.8,77,42000,1.0,6.7,-1,0
2020,1,20,2020,0,5,0,0,4,2,1,1,1,6,2,55,0,0,0,19,2,16,4,0,0,1,1.98,0,2.97,66,45000,1.3333333333333333,4.5,-2,2
2022,1,22,2021,0,5,0,0,2,1,1,1,1,3,1,4,0,0,1,23,4,12,3,0,0,1,1.81,0,2.88,72,45000,1.0,9.6,-1,1
2021,0,20,2020,0,9,0,0,2,3,0,1,1,3,0,25,0,0,1,23,1,12,3,0,0,1,2.87,0,3.9,125,46000,0.5,7.5,-1,1
2022,1,20,2021,0,4,0,0,2,2,0,1,1,4,2,2,0,0,1,23,8,16,4,0,1,1,1.76,0,2.67,27,46000,0.6666666666666666,9.8,-2,2
2022,0,21,2021,0,7,0,0,3,2,0,1,1,2,2,8,0,0,0,1,2,8,4,1,0,1,2.34,0,3.4,109,47000,1.0,9.2,1,1
2021,0,20,2019,0,9,0,0,5,2,0,1,1,5,2,2,0,0,1,1,1,12,4,0,0,1,2.07,0,3.28,132,48000,1.6666666666666667,9.8,0,2
2020,1,23,2019,0,10,0,0,2,3,1,1,1,2,2,54,0,0,0,23,4,12,3,0,1,2,2.45,0,3.51,132,48000,0.5,4.6,0,0
2020,1,20,2020,0,11,0,1,5,1,0,1,1,3,2,35,1,0,1,23,2,12,4,0,0,1,2.66,0,3.79,135,48000,2.5,7.5,2,0
2020,0,23,2019,0,11,1,0,6,3,0,1,1,2,2,2,0,0,0,6,4,8,3,0,1,1,2.77,0,3.85,144,49000,1.5,9.8,4,1
2022,0,21,2021,0,6,0,0,5,3,1,1,1,3,1,2,1,0,0,23,2,12,4,0,1,1,2.63,0,3.7,75,49000,1.25,10.8,2,1
2020,1,23,2018,0,8,1,0,3,3,1,1,1,2,0,45,0,0,0,6,2,19,3,1,1,1,2.81,0,3.79,135,50000,0.75,5.5,1,0
2021,0,21,2019,0,6,0,0,2,1,0,1,1,3,2,2,0,0,1,39,1,8,4,0,1,1,2.44,0,3.44,56,50000,1.0,9.8,-1,1
2021,1,23,2019,0,7,0,0,1,1,1,1,1,5,0,36,0,0,1,6,5,12,4,1,1,1,2.5,0,3.22,66,50000,0.5,6.4,-4,2
2021,0,21,2020,0,7,0,0,2,3,0,1,1,6,0,2,0,0,1,39,1,19,3,1,1,1,2.55,0,3.8,112,50000,0.5,9.8,-4,2
2022,0,20,2021,0,5,0,0,3,2,0,1,1,5,1,2,0,0,1,39,2,19,4,0,1,1,2.22,0,3.35,79,50000,1.0,9.8,-2,2
2021,0,20,2020,0,9,0,0,3,3,0,1,1,3,1,2,0,0,1,48,2,16,4,1,1,1,2.56,0,3.64,108,53000,0.75,9.8,0,1
2020,0,23,2019,0,8,0,0,3,2,0,1,1,7,2,2,0,0,0,39,2,16,4,0,1,1,1.99,0,3.0,121,55000,1.0,9.8,-4,2
2020,0,24,2019,0,11,0,0,3,2,0,1,1,2,2,9,0,0,1,23,1,12,2,0,1,1,1.56,0,2.62,143,55000,1.0,9.1,1,1
2020,0,21,2019,0,11,0,0,4,3,0,1,1,2,0,44,0,0,1,1,2,8,3,0,0,1,2.67,0,3.77,143,55000,1.0,5.6,2,0
2020,0,20,2020,0,9,0,0,4,2,0,1,0,6,0,2,0,0,0,1,2,16,4,1,1,1,2.31,0,3.44,138,55000,1.3333333333333333,9.8,-2,2
2020,1,24,2019,0,11,0,0,2,2,0,1,1,3,2,41,1,0,1,23,4,12,2,1,1,1,1.26,0,2.37,143,56000,0.6666666666666666,6.9,-1,0
2019,0,25,2018,0,11,0,0,1,2,1,1,1,4,1,33,0,0,1,23,4,12,4,1,1,1,1.55,0,2.78,143,57000,0.3333333333333333,6.7,-3,1
2021,0,20,2020,0,9,0,0,2,3,0,1,1,2,0,2,1,0,0,39,4,19,3,1,0,1,2.64,0,3.71,129,59000,0.5,10.8,0,1
2021,1,20,2020,0,10,0,0,1,2,0,1,1,2,0,2,1,0,0,39,2,19,3,1,0,1,2.76,0,3.81,134,59000,0.3333333333333333,10.8,-1,1
2020,1,25,2018,0,8,0,0,4,2,0,1,1,7,1,53,0,0,0,6,1,8,4,1,0,1,1.62,0,2.45,99,60000,1.3333333333333333,4.7,-3,2
2020,0,23,2019,0,11,1,0,2,2,1,1,1,4,1,45,0,0,0,23,2,16,4,1,1,1,2.88,0,3.6,109,60000,0.6666666666666666,5.5,-2,0
2021,0,23,2019,0,5,0,0,3,2,0,1,1,6,2,55,1,0,1,39,4,16,3,1,1,1,2.61,0,3.57,130,60000,1.0,5.5,-3,2
2021,0,23,2019,0,7,1,0,1,2,0,1,1,2,2,2,0,0,1,23,2,0,4,1,1,1,2.85,0,3.79,66,60000,0.3333333333333333,9.8,-1,1
2019,1,23,2019,0,12,0,0,5,2,0,1,0,10,0,2,0,0,0,23,1,15,4,0,1,1,2.19,0,3.7,111,60000,1.6666666666666667,9.8,-5,2
2021,0,22,2019,0,7,0,0,2,2,0,1,1,4,2,28,1,0,1,23,2,16,4,1,0,1,1.9,0,2.81,97,60000,0.6666666666666666,8.2,-2,1
2020,0,21,2019,0,8,0,0,5,2,1,1,1,7,0,40,0,0,0,23,3,12,4,1,0,2,1.89,0,3.08,117,60000,1.6666666666666667,6.0,-2,2
2021,0,21,2019,0,10,0,0,1,3,0,1,1,10,0,2,0,0,1,48,1,16,3,0,0,1,2.77,0,3.81,136,60000,0.25,9.8,-9,2
2021,1,22,2020,0,6,0,0,2,1,0,1,1,8,2,61,0,0,0,39,1,8,4,1,1,2,1.4,0,2.95,61,60000,1.0,3.9,-6,2
2021,0,20,2020,0,6,1,0,5,3,0,1,1,4,0,20,0,0,0,19,1,19,4,0,0,1,1.76,0,2.87,68,60000,1.25,8.0,1,1
2021,0,20,2021,0,7,1,0,5,3,0,1,1,2,0,2,0,0,1,23,1,12,2,0,1,1,2.66,0,3.83,102,60000,1.25,9.8,3,1
2021,1,20,2020,0,9,0,0,2,2,0,1,1,2,2,10,1,0,1,39,1,19,4,0,1,1,1.56,0,2.62,107,62000,0.6666666666666666,10.0,0,1
2022,0,20,2021,0,5,0,0,3,2,0,1,1,3,2,2,0,0,1,23,4,12,2,0,1,1,2.87,0,3.91,61,62000,1.0,9.8,0,1
2019,1,24,2019,0,10,1,0,4,1,0,1,1,7,2,52,1,0,0,6,3,8,4,0,0,1,2.09,0,3.23,129,64000,2.0,5.8,-3,2
2021,0,20,2020,0,9,0,0,5,2,1,1,1,2,0,51,0,0,1,1,2,8,4,1,0,1,1.56,0,2.66,120,64000,1.6666666666666667,4.9,3,0
2020,0,21,2020,0,10,1,0,7,3,0,1,1,3,2,2,0,0,0,23,2,12,2,0,1,2,2.78,0,3.89,138,65000,1.75,9.8,4,1
2021,1,20,2020,0,9,0,0,1,1,0,1,1,2,2,34,0,0,1,6,2,8,2,1,1,1,2.45,0,3.51,103,65000,0.5,6.6,-1,1
2022,0,19,2022,0,3,0,0,3,1,0,1,1,3,0,61,0,0,0,19,1,12,4,0,0,1,2.78,0,3.89,35,65000,1.5,3.9,0,0
2019,1,24,2018,0,11,0,0,5,2,0,1,1,3,2,2,0,0,1,48,2,16,3,0,0,2,1.67,0,2.73,143,66000,1.6666666666666667,9.8,2,1
